"client_id","gender","age","membership_id","membership_duration","visit_count","fitness_category_count","total_visit_cost","fitness_category_crossfit","fitness_category_goboxing","fitness_category_АКАДЕМИЯ_ИЛЬИНА","fitness_category_ВОСТОЧНЫЕ_ЕДИНОБОРСТВА","fitness_category_ГРУППОВЫЕ_ПРОГРАММЫ","fitness_category_ДЕТСКИЙ_КЛУБ","fitness_category_ТРЕНАЖЕРНЫЙ_ЗАЛ","fitness_category_СТУДИЯ_ЙОГИ_ШАКТИ","fitness_category_ВОДНЫЕ_ПРОГРАММЫ","active"
1270,"0","23",7,"1135.7500000000000000","230","5","135371100.00",1,1,0,1,0,0,1,0,1,1
1271,"0","71",3,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1272,"0","69",10,"725.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1273,"0","50",7,"665.2500000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0,0
1274,"1","38",6,"1110.7500000000000000","84","4","28436100.00",0,0,0,0,1,0,1,1,1,1
1275,"0","39",6,"179.0000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,0
1276,"0","33",5,"365.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,0
1277,"1","70",5,"1669.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1278,"0","12",1,"1378.7500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
1279,"0","13",2,"52.0000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,0
1280,"0","25",9,"1329.7500000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1,1
1281,"0","16",3,"1584.0000000000000000","132","4","84366150.00",0,1,0,1,0,0,1,0,1,1
1282,"1","22",9,"724.2500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0,1
1283,"0","11",1,"365.2500000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,0
1284,"0","18",4,"1546.0000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0,1
1285,"0","62",9,"1085.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1286,"0","34",3,"1066.5000000000000000","99","3","85583850.00",1,1,0,0,0,0,1,0,0,1
1287,"0","32",10,"395.2500000000000000","99","3","80142150.00",0,1,0,0,0,0,1,0,1,0
1288,"0","26",9,"365.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,0
1289,"1","36",3,"1020.5000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,1
1290,"0","43",3,"365.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
1291,"0","43",5,"724.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,1
1292,"0","11",2,"1326.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1293,"1","24",6,"179.0000000000000000","168","4","114737700.00",1,1,0,0,0,0,1,1,0,0
1294,"0","27",8,"1232.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1295,"0","69",6,"210.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1296,"0","30",9,"365.2500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,0
1297,"1","33",6,"1934.2500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,1
1298,"1","20",8,"1250.7500000000000000","132","4","41603100.00",0,0,0,1,1,0,1,1,0,1
1299,"0","36",5,"313.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1300,"1","73",7,"206.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1301,"0","25",8,"2229.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
1302,"0","34",9,"177.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1303,"0","34",9,"1362.7500000000000000","108","4","76000950.00",1,1,0,0,0,0,1,0,1,1
1304,"0","12",1,"365.2500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,0
1305,"0","64",6,"1694.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1306,"1","5",2,"1028.5000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
1307,"0","11",1,"1844.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1308,"1","17",9,"365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1309,"1","39",6,"177.0000000000000000","51","3","19255900.00",0,0,0,0,1,0,1,1,0,0
1310,"0","34",10,"911.5000000000000000","20","2","12157000.00",0,0,0,0,0,0,1,0,1,1
1311,"0","16",5,"365.2500000000000000","46","2","25812900.00",0,0,0,1,0,0,1,0,0,0
1312,"1","23",4,"1696.0000000000000000","228","6","108674300.00",1,1,0,1,1,0,1,1,0,1
1313,"0","28",8,"1211.7500000000000000","36","2","24850800.00",1,0,0,0,0,0,1,0,0,1
1314,"1","21",10,"345.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1315,"0","47",3,"365.2500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,0
1316,"1","8",2,"730.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1317,"1","26",5,"1035.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1318,"1","7",1,"1351.7500000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
1319,"0","37",8,"511.2500000000000000","60","3","44143000.00",0,1,0,0,1,0,1,0,0,0
1320,"0","13",2,"1637.0000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,1
1321,"0","18",6,"672.2500000000000000","75","3","58378750.00",0,1,0,1,0,0,1,0,0,0
1322,"0","30",7,"677.2500000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0,0
1323,"0","35",6,"1279.7500000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0,1
1324,"1","71",8,"971.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1325,"0","20",4,"956.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1326,"1","63",3,"1466.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1327,"0","48",4,"669.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,0
1328,"0","70",8,"1664.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1329,"0","20",5,"177.0000000000000000","50","2","28057500.00",0,0,0,1,0,0,1,0,0,0
1330,"1","16",5,"956.5000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,1
1331,"0","34",3,"959.5000000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,1
1332,"1","65",5,"1695.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1333,"1","53",10,"179.0000000000000000","87","3","68020950.00",0,1,0,0,0,0,1,1,0,0
1334,"0","29",6,"725.2500000000000000","69","3","55856650.00",0,1,0,0,0,0,1,0,1,0
1335,"0","23",10,"928.5000000000000000","58","2","64007350.00",0,1,0,0,0,0,1,0,0,1
1336,"1","41",10,"1464.0000000000000000","160","4","93822000.00",0,1,0,0,1,0,1,1,0,1
1337,"1","42",8,"1954.2500000000000000","100","4","58638750.00",0,1,0,0,1,0,1,1,0,1
1338,"0","8",2,"365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1339,"0","40",8,"697.2500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,0
1340,"0","8",2,"365.2500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,0
1341,"1","45",10,"1189.7500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,1
1342,"1","6",1,"136.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1343,"1","22",6,"162.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
1344,"0","21",8,"1889.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
1345,"1","13",1,"1886.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1346,"1","30",10,"1266.7500000000000000","175","5","95614750.00",1,1,0,0,1,0,1,1,0,1
1347,"1","30",7,"365.2500000000000000","54","2","30582900.00",0,0,0,0,0,0,1,1,0,0
1348,"1","27",8,"1807.0000000000000000","105","3","53165000.00",1,0,0,0,0,0,1,1,0,1
1349,"0","33",6,"315.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,0
1350,"1","27",8,"176.0000000000000000","0","5","0",0,0,0,0,0,0,0,0,0,0
1351,"1","31",3,"376.2500000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0,0
1352,"0","32",3,"1432.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1353,"0","29",8,"1877.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1354,"0","34",7,"1750.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,1
1355,"0","13",1,"332.0000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,0
1356,"0","14",1,"365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1357,"1","28",5,"1583.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1358,"1","21",9,"1081.5000000000000000","52","2","29450200.00",0,0,0,0,0,0,1,1,0,1
1359,"0","17",5,"365.2500000000000000","111","3","86400550.00",0,1,0,1,0,0,1,0,0,0
1360,"0","57",4,"1337.7500000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0,1
1361,"0","30",6,"659.2500000000000000","87","3","75210050.00",1,1,0,0,0,0,1,0,0,0
1362,"0","32",7,"1735.0000000000000000","38","2","23098300.00",0,0,0,0,0,0,1,0,1,1
1363,"1","11",1,"1595.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
1364,"0","13",2,"365.2500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,0
1365,"0","37",8,"1118.7500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0,1
1366,"0","33",8,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1367,"0","71",7,"1860.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1368,"1","37",5,"1750.0000000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,1
1369,"0","35",4,"1268.7500000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0,1
1370,"1","12",1,"535.2500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,0
1371,"1","23",10,"1235.7500000000000000","50","2","28317500.00",0,0,0,0,0,0,1,1,0,1
1372,"1","25",3,"1601.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1373,"1","26",9,"177.0000000000000000","48","3","21665600.00",0,0,0,0,0,0,1,1,1,0
1374,"0","29",5,"1570.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1375,"0","14",2,"179.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1376,"0","61",4,"925.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1377,"1","8",2,"1588.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1378,"0","21",5,"698.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1379,"0","23",5,"170.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1380,"0","34",8,"179.0000000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0,0
1381,"0","7",1,"1600.0000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,1
1382,"0","27",10,"365.2500000000000000","72","3","58285200.00",0,1,0,0,0,0,1,0,1,0
1383,"1","19",8,"330.0000000000000000","116","4","68020950.00",0,1,0,0,1,0,1,1,0,0
1384,"1","26",7,"1314.7500000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0,1
1385,"0","33",4,"1396.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1386,"1","32",3,"365.2500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0,0
1387,"1","28",8,"365.2500000000000000","66","3","51602100.00",0,1,0,0,0,0,1,1,0,0
1388,"0","36",3,"693.2500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,0
1389,"0","37",8,"1076.5000000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0,1
1390,"0","7",2,"964.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1391,"1","20",5,"1908.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1392,"0","27",10,"1757.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1393,"1","16",3,"1492.0000000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,1
1394,"0","30",9,"1070.5000000000000000","54","3","43713900.00",0,1,0,0,0,0,1,0,1,1
1395,"0","27",8,"1358.7500000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0,1
1396,"1","9",2,"1844.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1397,"1","35",9,"1431.7500000000000000","54","2","30582900.00",0,0,0,0,0,0,1,1,0,1
1398,"1","16",8,"384.2500000000000000","46","2","25812900.00",0,0,0,1,0,0,1,0,0,0
1399,"0","36",10,"207.0000000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,0
1400,"1","35",9,"1026.5000000000000000","76","4","25727900.00",0,0,0,0,1,0,1,1,1,1
1401,"1","38",3,"1271.7500000000000000","100","4","33852500.00",0,0,0,0,1,0,1,1,1,1
1402,"0","40",10,"1581.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,1
1403,"1","53",8,"1069.5000000000000000","84","3","65675400.00",0,1,0,0,0,0,1,1,0,0
1404,"0","25",9,"1005.5000000000000000","93","3","80396950.00",1,1,0,0,0,0,1,0,0,1
1405,"0","27",4,"177.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1406,"0","28",6,"365.2500000000000000","128","4","90075200.00",1,1,0,0,0,0,1,0,1,0
1407,"0","6",2,"1511.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1408,"0","19",6,"1230.7500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0,1
1409,"1","8",2,"2044.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1410,"1","41",8,"1894.2500000000000000","0","4","0",0,0,0,0,0,0,0,0,0,1
1411,"1","34",4,"725.2500000000000000","102","3","51646000.00",1,0,0,0,0,0,1,1,0,1
1412,"0","16",9,"1575.0000000000000000","46","2","25812900.00",0,0,0,1,0,0,1,0,0,1
1413,"0","26",9,"1059.5000000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
1414,"0","5",1,"1335.7500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,1
1415,"0","20",10,"1449.7500000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,1
1416,"0","33",4,"308.0000000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,0
1417,"0","20",10,"1768.0000000000000000","72","3","58285200.00",0,1,0,0,0,0,1,0,1,1
1418,"1","36",5,"379.2500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,0
1419,"1","8",2,"1133.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1420,"0","35",9,"365.2500000000000000","72","3","58285200.00",0,1,0,0,0,0,1,0,1,0
1421,"1","35",8,"1800.0000000000000000","144","4","84439800.00",0,1,0,0,1,0,1,1,0,1
1422,"0","38",7,"365.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,0
1423,"0","32",5,"1207.7500000000000000","140","4","98519750.00",1,1,0,0,0,0,1,0,1,1
1424,"1","8",2,"365.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,0
1425,"0","10",1,"1447.7500000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,1
1426,"0","36",9,"365.2500000000000000","69","3","55856650.00",0,1,0,0,0,0,1,0,1,0
1427,"1","31",6,"365.2500000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0,0
1428,"0","38",5,"1297.7500000000000000","22","2","10937300.00",0,0,0,0,1,0,1,0,0,1
1429,"0","33",4,"365.2500000000000000","132","4","92890050.00",1,1,0,0,0,0,1,0,1,0
1430,"0","37",10,"374.2500000000000000","36","3","14588400.00",0,0,0,0,1,0,1,0,1,0
1431,"0","38",4,"1088.5000000000000000","30","2","33107250.00",0,1,0,0,0,0,1,0,0,1
1432,"0","26",4,"365.2500000000000000","60","3","48571000.00",0,1,0,0,0,0,1,0,1,0
1433,"0","38",7,"365.2500000000000000","72","3","52971600.00",0,1,0,0,1,0,1,0,0,0
1434,"1","30",6,"1832.2500000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0,1
1435,"1","28",8,"1142.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1436,"0","35",5,"55.0000000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0,0
1437,"0","18",3,"1519.0000000000000000","99","3","77059950.00",0,1,0,1,0,0,1,0,0,1
1438,"1","39",7,"1541.0000000000000000","104","4","60984300.00",0,1,0,0,1,0,1,1,0,1
1439,"0","21",10,"1099.7500000000000000","58","2","64007350.00",0,1,0,0,0,0,1,0,0,1
1440,"1","33",8,"301.0000000000000000","104","4","39494000.00",1,0,0,0,1,0,1,1,0,0
1441,"1","23",10,"365.2500000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0,0
1442,"1","25",3,"228.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1443,"0","21",8,"208.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
1444,"1","46",8,"663.2500000000000000","112","4","71874600.00",0,1,0,0,0,0,1,1,1,1
1445,"0","58",9,"1671.0000000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,1
1446,"1","17",5,"1805.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1447,"0","28",9,"1047.5000000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,1
1448,"0","19",3,"1086.5000000000000000","54","2","30302100.00",0,0,0,1,0,0,1,0,0,1
1449,"0","27",3,"180.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1450,"0","25",5,"365.2500000000000000","42","2","28992600.00",1,0,0,0,0,0,1,0,0,0
1451,"0","16",6,"1755.0000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,1
1452,"0","23",10,"1896.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1453,"1","11",2,"365.2500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,0
1454,"0","8",1,"730.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1455,"1","70",5,"177.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1456,"0","14",1,"359.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1457,"1","29",9,"730.5000000000000000","116","4","68020950.00",0,1,0,0,1,0,1,1,0,0
1458,"1","32",8,"687.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1459,"1","65",6,"1042.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1460,"0","38",5,"1684.0000000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,1
1461,"0","6",1,"1774.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1462,"0","15",7,"179.0000000000000000","66","2","72835950.00",0,1,0,0,0,0,1,0,0,0
1463,"0","32",8,"1079.5000000000000000","114","3","98551100.00",1,1,0,0,0,0,1,0,0,1
1464,"0","21",9,"195.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1465,"0","29",10,"1841.2500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
1466,"0","59",4,"1526.0000000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
1467,"0","60",10,"365.2500000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,0
1468,"0","36",4,"1379.7500000000000000","81","3","65570850.00",0,1,0,0,0,0,1,0,1,1
1469,"0","12",2,"730.5000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,0
1470,"0","21",4,"314.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,0
1471,"1","37",6,"2176.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
1472,"0","14",1,"179.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,0
1473,"1","24",10,"1582.0000000000000000","54","2","30582900.00",0,0,0,0,0,0,1,1,0,1
1474,"1","19",3,"179.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1475,"0","33",4,"1270.7500000000000000","84","3","44856000.00",1,0,0,0,0,0,1,0,1,1
1476,"1","13",2,"725.2500000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,0
1477,"0","22",4,"1472.0000000000000000","32","2","15908800.00",0,0,0,0,1,0,1,0,0,1
1478,"0","16",5,"1680.0000000000000000","90","3","70054500.00",0,1,0,1,0,0,1,0,0,1
1479,"0","34",9,"2231.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1480,"0","32",3,"1247.7500000000000000","38","2","23098300.00",0,0,0,0,0,0,1,0,1,1
1481,"0","27",7,"724.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1482,"1","33",4,"177.0000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,0
1483,"0","37",10,"179.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1484,"1","9",2,"307.0000000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,0
1485,"1","16",7,"113.0000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,0
1486,"0","32",3,"950.5000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,1
1487,"0","21",10,"730.5000000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
1488,"0","13",1,"177.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1489,"1","23",7,"1893.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
1490,"1","69",3,"179.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1491,"1","53",8,"714.2500000000000000","88","4","56472900.00",0,1,0,0,0,0,1,1,1,0
1492,"1","58",10,"360.0000000000000000","96","3","75057600.00",0,1,0,0,0,0,1,1,0,0
1493,"0","28",6,"365.2500000000000000","44","2","30373200.00",1,0,0,0,0,0,1,0,0,0
1494,"1","36",8,"368.2500000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0,0
1495,"0","25",3,"724.2500000000000000","32","2","19451200.00",0,0,0,0,0,0,1,0,1,1
1496,"1","10",2,"1655.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
1497,"0","39",4,"183.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1498,"1","9",1,"177.0000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,0
1499,"0","7",1,"179.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1500,"0","12",1,"365.2500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,0
1501,"1","26",4,"1058.5000000000000000","57","3","25727900.00",0,0,0,0,0,0,1,1,1,1
1502,"0","23",4,"1137.7500000000000000","104","4","44980000.00",1,0,0,1,0,0,1,0,1,1
1503,"1","29",6,"679.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1504,"0","20",5,"689.2500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,0
1505,"0","35",9,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1506,"0","24",3,"1659.0000000000000000","144","4","97972200.00",1,1,0,1,0,0,1,0,0,1
1507,"1","6",2,"1245.7500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
1508,"0","30",7,"344.0000000000000000","102","3","88177300.00",1,1,0,0,0,0,1,0,0,0
1509,"0","6",2,"365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1510,"1","16",3,"1923.2500000000000000","84","3","67999400.00",0,1,0,0,0,0,1,0,1,1
1511,"0","22",9,"91.0000000000000000","38","2","21323700.00",0,0,0,1,0,0,1,0,0,0
1512,"0","20",9,"971.5000000000000000","58","2","64007350.00",0,1,0,0,0,0,1,0,0,1
1513,"0","24",5,"1591.0000000000000000","105","3","52801000.00",1,0,0,1,0,0,1,0,0,1
1514,"0","44",4,"365.2500000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,0
1515,"0","52",6,"1040.5000000000000000","96","3","77713600.00",0,1,0,0,0,0,1,0,1,1
1516,"1","10",2,"177.0000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,0
1517,"0","28",6,"1294.7500000000000000","51","3","23470200.00",1,0,0,0,1,0,1,0,0,1
1518,"1","11",1,"675.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1519,"0","9",1,"2234.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
1520,"1","24",9,"132.0000000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0,0
1521,"1","29",5,"1870.2500000000000000","0","5","0",0,0,0,0,0,0,0,0,0,1
1522,"0","29",3,"302.0000000000000000","123","3","106331450.00",1,1,0,0,0,0,1,0,0,0
1523,"0","25",8,"1204.7500000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,1
1524,"0","28",9,"1389.7500000000000000","111","3","95957650.00",1,1,0,0,0,0,1,0,0,1
1525,"0","12",1,"1210.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1526,"1","8",1,"1521.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1527,"1","26",6,"1502.0000000000000000","196","4","133860650.00",1,1,0,0,0,0,1,1,0,1
1528,"0","13",2,"1120.7500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
1529,"0","31",7,"490.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1530,"1","37",9,"683.2500000000000000","44","2","24919400.00",0,0,0,0,0,0,1,1,0,0
1531,"0","60",8,"1779.0000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,1
1532,"0","7",1,"1574.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
1533,"1","23",6,"1670.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1534,"0","19",6,"1497.0000000000000000","75","3","33592500.00",0,0,0,1,0,0,1,0,1,1
1535,"1","47",5,"1706.0000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,1
1536,"0","24",6,"2262.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
1537,"1","22",3,"1475.0000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0,1
1538,"0","21",9,"887.5000000000000000","26","2","15804100.00",0,0,0,0,0,0,1,0,1,1
1539,"0","21",5,"12.0000000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0,0
1540,"1","43",8,"730.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
1541,"1","28",8,"700.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1542,"1","51",3,"751.5000000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0,1
1543,"0","32",5,"320.0000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,0
1544,"0","31",8,"2242.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1545,"1","28",6,"943.5000000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0,1
1546,"1","33",10,"244.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0,0
1547,"1","42",8,"1627.0000000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,1
1548,"0","31",5,"708.2500000000000000","28","2","17019800.00",0,0,0,0,0,0,1,0,1,1
